,Unnamed: 0,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
6200311,6200311,4,130479.52,130479.52,0.0,0.0,0.0,1
6200312,6200312,1,130479.52,130479.52,0.0,204819.94,335299.46,1
6200313,6200313,4,193545.61,193545.61,0.0,0.0,0.0,1
6200314,6200314,1,193545.61,193545.61,0.0,183785.02,377330.62,1
6200315,6200315,4,367263.47,367263.47,0.0,0.0,0.0,1
6200316,6200316,1,367263.47,367263.47,0.0,2275172.08,2642435.54,1
6200489,6200489,4,25040.78,25040.78,0.0,0.0,0.0,1
6200490,6200490,1,25040.78,25040.78,0.0,0.0,25040.78,1
6200559,6200559,4,511389.5,511389.5,0.0,0.0,0.0,1
6200560,6200560,1,511389.5,511389.5,0.0,0.0,511389.5,1
6200815,6200815,4,884821.37,884821.37,0.0,0.0,0.0,1
6200816,6200816,1,884821.37,884821.37,0.0,1628388.92,2513210.29,1
6201006,6201006,4,1322277.84,1322277.84,0.0,0.0,0.0,1
6201007,6201007,1,1322277.84,1322277.84,0.0,0.0,1322277.84,1
6201024,6201024,4,28284.88,28284.88,0.0,0.0,0.0,1
6201025,6201025,1,28284.88,28284.88,0.0,477021.43,505306.31,1
6201126,6201126,4,451399.66,451399.66,0.0,0.0,0.0,1
6201127,6201127,1,451399.66,451399.66,0.0,215513.02,666912.68,1
6201185,6201185,4,818639.22,818639.22,0.0,0.0,0.0,1
6201186,6201186,1,818639.22,818639.22,0.0,256864.44,1075503.66,1
6201209,6201209,4,681525.62,681525.62,0.0,0.0,0.0,1
6201210,6201210,1,681525.62,681525.62,0.0,2250319.57,2931845.19,1
6201285,6201285,4,141730.2,141730.2,0.0,0.0,0.0,1
6201286,6201286,1,141730.2,141730.2,0.0,439133.62,580863.82,1
6201409,6201409,4,1396824.94,1396824.94,0.0,0.0,0.0,1
6201410,6201410,1,1396824.94,1396824.94,0.0,25923.43,1422748.37,1
6201414,6201414,4,113687.0,113687.0,0.0,0.0,0.0,1
6201415,6201415,1,113687.0,113687.0,0.0,737437.72,851124.72,1
6201468,6201468,4,763170.76,763170.76,0.0,0.0,0.0,1
6201469,6201469,1,763170.76,763170.76,0.0,452739.47,1215910.23,1
6201540,6201540,4,727792.98,727792.98,0.0,0.0,0.0,1
6201541,6201541,1,727792.98,727792.98,0.0,456471.74,1184264.72,1
6201642,6201642,4,978103.4,978103.4,0.0,0.0,0.0,1
6201643,6201643,1,978103.4,978103.4,0.0,0.0,978103.4,1
6201644,6201644,4,60633.76,60633.76,0.0,0.0,0.0,1
6201645,6201645,1,60633.76,60633.76,0.0,164662.14,225295.9,1
6201650,6201650,4,4961014.03,4961014.03,0.0,0.0,0.0,1
6201651,6201651,1,4961014.03,4961014.03,0.0,21847.95,4982861.98,1
6201653,6201653,4,190815.79,190815.79,0.0,0.0,0.0,1
6201654,6201654,1,190815.79,190815.79,0.0,1686901.31,1877717.1,1
6201660,6201660,4,68755.57,68755.57,0.0,0.0,0.0,1
6201661,6201661,1,68755.57,68755.57,0.0,1555552.28,1624307.85,1
6201706,6201706,4,152372.18,152372.18,0.0,0.0,0.0,1
6201707,6201707,1,152372.18,152372.18,0.0,285322.83,437695.01,1
6201733,6201733,4,736677.36,736677.36,0.0,0.0,0.0,1
6201734,6201734,1,736677.36,736677.36,0.0,190199.92,926877.28,1
6201739,6201739,4,118106.94,118106.94,0.0,0.0,0.0,1
6201740,6201740,1,118106.94,118106.94,0.0,1908450.58,2026557.52,1
6201753,6201753,4,6274752.67,6274752.67,0.0,0.0,0.0,1
6201754,6201754,1,6274752.67,6274752.67,0.0,0.0,6274752.67,1
6201755,6201755,4,195562.98,195562.98,0.0,0.0,0.0,1
6201756,6201756,1,195562.98,195562.98,0.0,1738048.97,1933611.96,1
6201827,6201827,4,3085336.66,3085336.66,0.0,0.0,0.0,1
6201828,6201828,1,3085336.66,3085336.66,0.0,0.0,3085336.66,1
6201829,6201829,4,150157.6,150157.6,0.0,0.0,0.0,1
6201830,6201830,1,150157.6,150157.6,0.0,7532593.13,7682750.73,1
6201831,6201831,4,1632500.22,1632500.22,0.0,0.0,0.0,1
6201832,6201832,1,1632500.22,1632500.22,0.0,4304832.83,5937333.05,1
6201833,6201833,4,32372.82,32372.82,0.0,0.0,0.0,1
6201834,6201834,1,32372.82,32372.82,0.0,0.0,32372.82,1
6201835,6201835,4,1540624.7,1540624.7,0.0,0.0,0.0,1
6201836,6201836,1,1540624.7,1540624.7,0.0,78012.35,1618637.05,1
6201837,6201837,4,254564.81,254564.81,0.0,0.0,0.0,1
6201838,6201838,1,254564.81,254564.81,0.0,1998631.83,2253196.63,1
6201875,6201875,4,835770.84,835770.84,0.0,0.0,0.0,1
6201876,6201876,1,835770.84,835770.84,0.0,1490979.17,2326750.01,1
6201878,6201878,4,105861.07,105861.07,0.0,0.0,0.0,1
6201879,6201879,1,105861.07,105861.07,0.0,39230.5,145091.57,1
6201881,6201881,4,282500.69,282500.69,0.0,0.0,0.0,1
6201882,6201882,1,282500.69,282500.69,0.0,27806.82,310307.51,1
6201884,6201884,4,2925111.67,2925111.67,0.0,0.0,0.0,1
6201885,6201885,1,2925111.67,2925111.67,0.0,0.0,2925111.67,1
6201889,6201889,4,628697.26,628697.26,0.0,0.0,0.0,1
6201890,6201890,1,628697.26,628697.26,0.0,0.0,628697.26,1
6201897,6201897,4,121142.75,121142.75,0.0,0.0,0.0,1
6201898,6201898,1,121142.75,121142.75,0.0,86601.5,207744.25,1
6201899,6201899,4,155002.83,155002.83,0.0,0.0,0.0,1
6201900,6201900,1,155002.83,155002.83,0.0,0.0,155002.83,1
6201901,6201901,4,414153.16,414153.16,0.0,0.0,0.0,1
6201902,6201902,1,414153.16,414153.16,0.0,379431.75,793584.91,1
6201903,6201903,4,801763.51,801763.51,0.0,0.0,0.0,1
6201904,6201904,1,801763.51,801763.51,0.0,0.0,801763.51,1
6201905,6201905,4,2562459.56,2562459.56,0.0,0.0,0.0,1
6201906,6201906,1,2562459.56,2562459.56,0.0,0.0,2562459.56,1
6201997,6201997,4,781988.85,781988.85,0.0,0.0,0.0,1
6201998,6201998,1,781988.85,781988.85,0.0,0.0,781988.85,1
6202041,6202041,4,305710.24,305710.24,0.0,0.0,0.0,1
6202042,6202042,1,305710.24,305710.24,0.0,1117926.91,1423637.15,1
6202223,6202223,4,181543.89,181543.89,0.0,0.0,0.0,1
6202224,6202224,1,181543.89,181543.89,0.0,0.0,181543.89,1
6202286,6202286,4,6106149.52,6106149.52,0.0,0.0,0.0,1
6202287,6202287,1,6106149.52,6106149.52,0.0,2003487.05,8109636.57,1
6202289,6202289,4,1158373.23,1158373.23,0.0,0.0,0.0,1
6202290,6202290,1,1158373.23,1158373.23,0.0,4318604.9,5476978.13,1
6202384,6202384,4,1270565.77,1270565.77,0.0,0.0,0.0,1
6202385,6202385,1,1270565.77,1270565.77,0.0,216005.04,1486570.81,1
6202392,6202392,4,1070031.6,1070031.6,0.0,0.0,0.0,1
6202393,6202393,1,1070031.6,1070031.6,0.0,8950696.17,10020727.77,1
6202669,6202669,4,47662.13,47662.13,0.0,0.0,0.0,1
6202670,6202670,1,47662.13,47662.13,0.0,147954.8,195616.93,1
6202682,6202682,4,333390.18,333390.18,0.0,0.0,0.0,1
6202683,6202683,1,333390.18,333390.18,0.0,5592648.15,5926038.32,1
6202684,6202684,4,459378.91,459378.91,0.0,0.0,0.0,1
6202685,6202685,1,459378.91,459378.91,0.0,1277879.14,1737258.05,1
6202686,6202686,4,1764389.11,1764389.11,0.0,0.0,0.0,1
6202687,6202687,1,1764389.11,1764389.11,0.0,7116057.41,8880446.51,1
6202688,6202688,4,1583.28,1583.28,0.0,0.0,0.0,1
6202689,6202689,1,1583.28,1583.28,0.0,826666.86,828250.14,1
6202690,6202690,4,135100.36,135100.36,0.0,0.0,0.0,1
6202691,6202691,1,135100.36,135100.36,0.0,0.0,135100.36,1
6202692,6202692,4,759701.03,759701.03,0.0,0.0,0.0,1
6202693,6202693,1,759701.03,759701.03,0.0,1076095.67,1835796.71,1
6202694,6202694,4,2149658.47,2149658.47,0.0,0.0,0.0,1
6202695,6202695,1,2149658.47,2149658.47,0.0,0.0,2149658.47,1
6202696,6202696,4,615398.61,615398.61,0.0,0.0,0.0,1
6202697,6202697,1,615398.61,615398.61,0.0,76305.28,691703.89,1
6202773,6202773,4,1016081.0,1016081.0,0.0,0.0,0.0,1
6202774,6202774,1,1016081.0,1016081.0,0.0,0.0,1016081.0,1
6202790,6202790,4,777448.03,777448.03,0.0,0.0,0.0,1
6202791,6202791,1,777448.03,777448.03,0.0,76927.01,854375.05,1
6202821,6202821,4,645135.6,645135.6,0.0,0.0,0.0,1
6202822,6202822,1,645135.6,645135.6,0.0,162359.56,807495.15,1
6202842,6202842,4,597806.2,597806.2,0.0,0.0,0.0,1
6202843,6202843,1,597806.2,597806.2,0.0,0.0,597806.2,1
6203409,6203409,4,8286342.51,8286342.51,0.0,0.0,0.0,1
6203410,6203410,1,8286342.51,8286342.51,0.0,9538756.13,17825098.64,1
6204443,6204443,4,470325.08,470325.08,0.0,0.0,0.0,1
6204444,6204444,1,470325.08,470325.08,0.0,0.0,470325.08,1
6204604,6204604,4,1298920.78,1298920.78,0.0,0.0,0.0,1
6204605,6204605,1,1298920.78,1298920.78,0.0,3351871.21,4650791.99,1
6205433,6205433,4,10000000.0,30353874.22,20353874.22,0.0,0.0,1
6205434,6205434,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6205435,6205435,4,10000000.0,20353874.22,10353874.22,0.0,0.0,1
6205436,6205436,1,10000000.0,10000000.0,0.0,5859505.54,15859505.54,1
6205437,6205437,4,10000000.0,10353874.22,353874.22,0.0,0.0,1
6205438,6205438,1,10000000.0,10000000.0,0.0,211048.11,10211048.11,1
6205439,6205439,4,353874.22,353874.22,353874.22,0.0,0.0,1
6205440,6205440,1,0.0,0.0,0.0,1328472.86,1328472.86,1
6206416,6206416,4,2581549.92,2581549.92,0.0,0.0,0.0,1
6206417,6206417,1,2581549.92,2581549.92,0.0,0.0,2581549.92,1
6206518,6206518,4,245991.5,245991.5,0.0,0.0,0.0,1
6206519,6206519,1,245991.5,245991.5,0.0,54630.66,300622.16,1
6207263,6207263,4,1249721.72,1249721.72,0.0,0.0,0.0,1
6207264,6207264,1,1249721.72,1249721.72,0.0,62174.21,1311895.93,1
6207296,6207296,4,985127.95,985127.95,0.0,0.0,0.0,1
6207297,6207297,1,985127.95,985127.95,0.0,0.0,985127.95,1
6207688,6207688,4,288263.38,288263.38,0.0,0.0,0.0,1
6207689,6207689,1,288263.38,288263.38,0.0,67081.67,355345.05,1
6209825,6209825,4,1064425.7,1064425.7,0.0,0.0,0.0,1
6209826,6209826,1,1064425.7,1064425.7,0.0,3187812.57,4252238.26,1
6210709,6210709,4,187128.57,187128.57,0.0,0.0,0.0,1
6210710,6210710,1,187128.57,187128.57,0.0,846965.44,1034094.01,1
6212775,6212775,4,13421.28,13421.28,0.0,0.0,0.0,1
6212776,6212776,1,13421.28,13421.28,0.0,218083.06,231504.35,1
6213537,6213537,4,16619.95,16619.95,0.0,0.0,0.0,1
6213538,6213538,1,16619.95,16619.95,0.0,0.0,16619.95,1
6213540,6213540,4,2709729.22,2709729.22,0.0,0.0,0.0,1
6213541,6213541,1,2709729.22,2709729.22,0.0,411422.93,3121152.15,1
6213752,6213752,4,98533.36,98533.36,0.0,0.0,0.0,1
6213753,6213753,1,98533.36,98533.36,0.0,0.0,98533.36,1
6216501,6216501,4,164296.85,164296.85,0.0,0.0,0.0,1
6216502,6216502,1,164296.85,164296.85,0.0,1371866.69,1536163.54,1
6221046,6221046,4,498183.25,498183.25,0.0,0.0,0.0,1
6221047,6221047,1,498183.25,498183.25,0.0,107993.04,606176.29,1
6221526,6221526,4,802483.88,802483.88,0.0,0.0,0.0,1
6221527,6221527,1,802483.88,802483.88,0.0,0.0,802483.88,1
6223226,6223226,4,2117503.53,2117503.53,0.0,0.0,0.0,1
6223227,6223227,1,2117503.53,2117503.53,0.0,579766.18,2697269.71,1
6226750,6226750,4,179725.06,179725.06,0.0,0.0,0.0,1
6226751,6226751,1,179725.06,179725.06,0.0,131709.81,311434.88,1
6227070,6227070,4,4863106.47,4863106.47,0.0,0.0,0.0,1
6227071,6227071,1,4863106.47,4863106.47,0.0,0.0,4863106.47,1
6227074,6227074,4,906270.63,906270.63,0.0,0.0,0.0,1
6227075,6227075,1,906270.63,906270.63,0.0,221709.79,1127980.43,1
6227077,6227077,4,111764.7,111764.7,0.0,0.0,0.0,1
6227078,6227078,1,111764.7,111764.7,0.0,4440481.04,4552245.74,1
6227091,6227091,4,221107.56,221107.56,0.0,0.0,0.0,1
6227092,6227092,1,221107.56,221107.56,0.0,52408.47,273516.03,1
6227113,6227113,4,609239.75,609239.75,0.0,0.0,0.0,1
6227114,6227114,1,609239.75,609239.75,0.0,236427.49,845667.24,1
6227121,6227121,4,1777758.65,1777758.65,0.0,0.0,0.0,1
6227122,6227122,1,1777758.65,1777758.65,0.0,0.0,1777758.65,1
6228964,6228964,4,458361.83,458361.83,0.0,0.0,0.0,1
6228965,6228965,1,458361.83,458361.83,0.0,0.0,458361.83,1
6231087,6231087,4,369306.87,369306.87,0.0,0.0,0.0,1
6231088,6231088,1,369306.87,369306.87,0.0,786338.72,1155645.58,1
6231477,6231477,4,1170213.18,1170213.18,0.0,0.0,0.0,1
6231478,6231478,1,1170213.18,1170213.18,0.0,236605.22,1406818.41,1
6232265,6232265,4,1798215.73,1798215.73,0.0,0.0,0.0,1
6232266,6232266,1,1798215.73,1798215.73,0.0,404840.02,2203055.75,1
6232269,6232269,4,157272.13,157272.13,0.0,0.0,0.0,1
6232270,6232270,1,157272.13,157272.13,0.0,957665.04,1114937.17,1
6232500,6232500,4,272776.59,272776.59,0.0,0.0,0.0,1
6232501,6232501,1,272776.59,272776.59,0.0,579980.59,852757.18,1
6232502,6232502,4,125146.75,125146.75,0.0,0.0,0.0,1
6232503,6232503,1,125146.75,125146.75,0.0,1820417.69,1945564.44,1
6233286,6233286,4,335071.5,335071.5,0.0,0.0,0.0,1
6233287,6233287,1,335071.5,335071.5,0.0,0.0,335071.5,1
6235920,6235920,4,1592602.27,1592602.27,0.0,0.0,0.0,1
6235921,6235921,1,1592602.27,1592602.27,0.0,561920.93,2154523.2,1
6237170,6237170,4,389250.9,389250.9,0.0,0.0,0.0,1
6237171,6237171,1,389250.9,389250.9,0.0,252962.03,642212.93,1
6238418,6238418,4,217357.58,217357.58,0.0,0.0,0.0,1
6238419,6238419,1,217357.58,217357.58,0.0,8844811.88,9062169.46,1
6238906,6238906,4,28936.11,28936.11,0.0,0.0,0.0,1
6238907,6238907,1,28936.11,28936.11,0.0,1565152.93,1594089.04,1
6239361,6239361,4,236914.77,236914.77,0.0,0.0,0.0,1
6239362,6239362,1,236914.77,236914.77,0.0,175716.84,412631.61,1
6240446,6240446,4,553124.56,553124.56,0.0,0.0,0.0,1
6240447,6240447,1,553124.56,553124.56,0.0,1939614.63,2492739.18,1
6242328,6242328,4,2209035.37,2209035.37,0.0,0.0,0.0,1
6242329,6242329,1,2209035.37,2209035.37,0.0,124117.1,2333152.48,1
6242715,6242715,4,816452.19,816452.19,0.0,0.0,0.0,1
6242716,6242716,1,816452.19,816452.19,0.0,1218091.0,2034543.19,1
6243165,6243165,4,335094.53,335094.53,0.0,0.0,0.0,1
6243166,6243166,1,335094.53,335094.53,0.0,2507566.66,2842661.18,1
6243645,6243645,4,76732.89,76732.89,0.0,0.0,0.0,1
6243646,6243646,1,76732.89,76732.89,0.0,337482.64,414215.54,1
6245666,6245666,4,434401.5,434401.5,0.0,0.0,0.0,1
6245667,6245667,1,434401.5,434401.5,0.0,542289.09,976690.59,1
6248334,6248334,4,196385.55,196385.55,0.0,0.0,0.0,1
6248335,6248335,1,196385.55,196385.55,0.0,0.0,196385.55,1
6249103,6249103,4,381247.3,381247.3,0.0,0.0,0.0,1
6249104,6249104,1,381247.3,381247.3,0.0,392496.79,773744.09,1
6252830,6252830,4,204721.27,204721.27,0.0,0.0,0.0,1
6252831,6252831,1,204721.27,204721.27,0.0,0.0,204721.27,1
6254814,6254814,4,1015051.7,1015051.7,0.0,0.0,0.0,1
6254815,6254815,1,1015051.7,1015051.7,0.0,267402.3,1282454.0,1
6255873,6255873,4,517183.38,517183.38,0.0,0.0,0.0,1
6255874,6255874,1,517183.38,517183.38,0.0,0.0,517183.38,1
6256181,6256181,4,88099.88,88099.88,0.0,0.0,0.0,1
6256182,6256182,1,88099.88,88099.88,0.0,949442.18,1037542.06,1
6256719,6256719,4,453699.35,453699.35,0.0,0.0,0.0,1
6256720,6256720,1,453699.35,453699.35,0.0,1321758.82,1775458.17,1
6256791,6256791,4,5566368.02,5566368.02,0.0,0.0,0.0,1
6256792,6256792,1,5566368.02,5566368.02,0.0,105580.9,5671948.92,1
6258306,6258306,4,697652.19,697652.19,0.0,0.0,0.0,1
6258307,6258307,1,697652.19,697652.19,0.0,0.0,697652.19,1
6258428,6258428,4,1074.81,1074.81,0.0,0.0,0.0,1
6258429,6258429,1,1074.81,1074.81,0.0,0.0,1074.81,1
6258968,6258968,4,306675.37,306675.37,0.0,0.0,0.0,1
6258969,6258969,1,306675.37,306675.37,0.0,3566083.7,3872759.07,1
6259029,6259029,4,3455440.17,3455440.17,0.0,0.0,0.0,1
6259030,6259030,1,3455440.17,3455440.17,0.0,333449.12,3788889.29,1
6259031,6259031,4,612229.86,612229.86,0.0,0.0,0.0,1
6259032,6259032,1,612229.86,612229.86,0.0,2275776.03,2888005.89,1
6259033,6259033,4,49434.25,49434.25,0.0,0.0,0.0,1
6259034,6259034,1,49434.25,49434.25,0.0,0.0,49434.25,1
6259035,6259035,4,2095699.93,2095699.93,0.0,0.0,0.0,1
6259036,6259036,1,2095699.93,2095699.93,0.0,0.0,2095699.93,1
6259037,6259037,4,1158070.88,1158070.88,0.0,0.0,0.0,1
6259038,6259038,1,1158070.88,1158070.88,0.0,0.0,1158070.88,1
6259039,6259039,4,983417.49,983417.49,0.0,0.0,0.0,1
6259040,6259040,1,983417.49,983417.49,0.0,0.0,983417.49,1
6259041,6259041,4,7363709.23,7363709.23,0.0,0.0,0.0,1
6259042,6259042,1,7363709.23,7363709.23,0.0,0.0,7363709.23,1
6259043,6259043,4,540154.62,540154.62,0.0,0.0,0.0,1
6259044,6259044,1,540154.62,540154.62,0.0,533832.92,1073987.54,1
6259045,6259045,4,1649039.58,1649039.58,0.0,0.0,0.0,1
6259046,6259046,1,1649039.58,1649039.58,0.0,1970152.93,3619192.51,1
6259307,6259307,4,414973.48,414973.48,0.0,0.0,0.0,1
6259308,6259308,1,414973.48,414973.48,0.0,331305.86,746279.34,1
6259433,6259433,4,93253.25,93253.25,0.0,0.0,0.0,1
6259434,6259434,1,93253.25,93253.25,0.0,186617.76,279871.01,1
6259528,6259528,4,1054244.29,1054244.29,0.0,0.0,0.0,1
6259529,6259529,1,1054244.29,1054244.29,0.0,944153.97,1998398.26,1
6259535,6259535,4,74854.93,74854.93,0.0,0.0,0.0,1
6259536,6259536,1,74854.93,74854.93,0.0,8622604.94,8697459.86,1
6259816,6259816,4,98099.07,98099.07,0.0,0.0,0.0,1
6259817,6259817,1,98099.07,98099.07,0.0,0.0,98099.07,1
6259912,6259912,4,1976666.45,1976666.45,0.0,0.0,0.0,1
6259913,6259913,1,1976666.45,1976666.45,0.0,0.0,1976666.45,1
6259914,6259914,4,274125.77,274125.77,0.0,0.0,0.0,1
6259915,6259915,1,274125.77,274125.77,0.0,0.0,274125.77,1
6259916,6259916,4,232185.56,232185.56,0.0,0.0,0.0,1
6259917,6259917,1,232185.56,232185.56,0.0,6053983.22,6286168.78,1
6259918,6259918,4,366014.33,366014.33,0.0,0.0,0.0,1
6259919,6259919,1,366014.33,366014.33,0.0,3543787.25,3909801.59,1
6259920,6259920,4,1263340.66,1263340.66,0.0,0.0,0.0,1
6259921,6259921,1,1263340.66,1263340.66,0.0,4780628.29,6043968.95,1
6259922,6259922,4,1778520.7,1778520.7,0.0,0.0,0.0,1
6259923,6259923,1,1778520.7,1778520.7,0.0,0.0,1778520.7,1
6259924,6259924,4,39247.74,39247.74,0.0,0.0,0.0,1
6259925,6259925,1,39247.74,39247.74,0.0,3972842.93,4012090.67,1
6259926,6259926,4,2319926.01,2319926.01,0.0,0.0,0.0,1
6259927,6259927,1,2319926.01,2319926.01,0.0,843706.68,3163632.69,1
6259928,6259928,4,4099382.36,4099382.36,0.0,0.0,0.0,1
6259929,6259929,1,4099382.36,4099382.36,0.0,0.0,4099382.36,1
6259930,6259930,4,158879.1,158879.1,0.0,0.0,0.0,1
6259931,6259931,1,158879.1,158879.1,0.0,751402.72,910281.82,1
6259932,6259932,4,714218.48,714218.48,0.0,0.0,0.0,1
6259933,6259933,1,714218.48,714218.48,0.0,106940.83,821159.31,1
6259934,6259934,4,277582.53,277582.53,0.0,0.0,0.0,1
6259935,6259935,1,277582.53,277582.53,0.0,0.0,277582.53,1
6259936,6259936,4,4672401.04,4672401.04,0.0,0.0,0.0,1
6259937,6259937,1,4672401.04,4672401.04,0.0,13043.09,4685444.13,1
6259938,6259938,4,203848.61,203848.61,0.0,0.0,0.0,1
6259939,6259939,1,203848.61,203848.61,0.0,188810.39,392659.0,1
6259940,6259940,4,247877.03,247877.03,0.0,0.0,0.0,1
6259941,6259941,1,247877.03,247877.03,0.0,283820.59,531697.62,1
6259942,6259942,4,1555182.41,1555182.41,0.0,0.0,0.0,1
6259943,6259943,1,1555182.41,1555182.41,0.0,76405.76,1631588.17,1
6259944,6259944,4,222213.27,222213.27,0.0,0.0,0.0,1
6259945,6259945,1,222213.27,222213.27,0.0,93400.12,315613.39,1
6259946,6259946,4,251118.04,251118.04,0.0,0.0,0.0,1
6259947,6259947,1,251118.04,251118.04,0.0,0.0,251118.04,1
6259948,6259948,4,147230.63,147230.63,0.0,0.0,0.0,1
6259949,6259949,1,147230.63,147230.63,0.0,0.0,147230.63,1
6259950,6259950,4,504532.72,504532.72,0.0,0.0,0.0,1
6259951,6259951,1,504532.72,504532.72,0.0,0.0,504532.72,1
6259952,6259952,4,269692.53,269692.53,0.0,0.0,0.0,1
6259953,6259953,1,269692.53,269692.53,0.0,2248741.77,2518434.3,1
6259954,6259954,4,2011285.35,2011285.35,0.0,0.0,0.0,1
6259955,6259955,1,2011285.35,2011285.35,0.0,19199.23,2030484.57,1
6259956,6259956,4,3973479.44,3973479.44,0.0,0.0,0.0,1
6259957,6259957,1,3973479.44,3973479.44,0.0,2036641.34,6010120.78,1
6259958,6259958,4,2582642.18,2582642.18,0.0,0.0,0.0,1
6259959,6259959,1,2582642.18,2582642.18,0.0,0.0,2582642.18,1
6259960,6259960,4,455788.55,455788.55,0.0,0.0,0.0,1
6259961,6259961,1,455788.55,455788.55,0.0,0.0,455788.55,1
6259962,6259962,4,57588.67,57588.67,0.0,0.0,0.0,1
6259963,6259963,1,57588.67,57588.67,0.0,1478438.05,1536026.72,1
6259964,6259964,4,1026684.46,1026684.46,0.0,0.0,0.0,1
6259965,6259965,1,1026684.46,1026684.46,0.0,59926.13,1086610.59,1
6259966,6259966,4,6575903.12,6575903.12,0.0,0.0,0.0,1
6259967,6259967,1,6575903.12,6575903.12,0.0,332252.21,6908155.33,1
6259968,6259968,4,228803.98,228803.98,0.0,0.0,0.0,1
6259969,6259969,1,228803.98,228803.98,0.0,0.0,228803.98,1
6259970,6259970,4,265680.73,265680.73,0.0,0.0,0.0,1
6259971,6259971,1,265680.73,265680.73,0.0,71851.62,337532.35,1
6259972,6259972,4,243348.28,243348.28,0.0,0.0,0.0,1
6259973,6259973,1,243348.28,243348.28,0.0,0.0,243348.28,1
6259974,6259974,4,56888.23,56888.23,0.0,0.0,0.0,1
6259975,6259975,1,56888.23,56888.23,0.0,0.0,56888.23,1
6259976,6259976,4,135428.39,135428.39,0.0,0.0,0.0,1
6259977,6259977,1,135428.39,135428.39,0.0,538415.4,673843.78,1
6259987,6259987,4,388171.95,388171.95,0.0,0.0,0.0,1
6259988,6259988,1,388171.95,388171.95,0.0,0.0,388171.95,1
6260211,6260211,4,27985.73,27985.73,0.0,0.0,0.0,1
6260212,6260212,1,27985.73,27985.73,0.0,5079508.41,5107494.15,1
6260296,6260296,4,353094.9,353094.9,0.0,0.0,0.0,1
6260297,6260297,1,353094.9,353094.9,0.0,9099.34,362194.24,1
6260391,6260391,4,4716307.48,4716307.48,0.0,0.0,0.0,1
6260392,6260392,1,4716307.48,4716307.48,0.0,0.0,4716307.48,1
6260424,6260424,4,136331.05,136331.05,0.0,0.0,0.0,1
6260425,6260425,1,136331.05,136331.05,0.0,0.0,136331.05,1
6260571,6260571,4,10000000.0,10780687.45,780687.45,0.0,0.0,1
6260572,6260572,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6260573,6260573,4,780687.45,780687.45,0.0,0.0,0.0,1
6260574,6260574,1,780687.45,780687.45,0.0,564595.45,1345282.89,1
6260943,6260943,4,277048.48,277048.48,0.0,0.0,0.0,1
6260944,6260944,1,277048.48,277048.48,0.0,0.0,277048.48,1
6261060,6261060,4,112363.33,112363.33,0.0,0.0,0.0,1
6261061,6261061,1,112363.33,112363.33,0.0,295341.76,407705.09,1
6261062,6261062,4,228706.19,228706.19,0.0,0.0,0.0,1
6261063,6261063,1,228706.19,228706.19,0.0,118230.46,346936.65,1
6261064,6261064,4,564263.94,564263.94,0.0,0.0,0.0,1
6261065,6261065,1,564263.94,564263.94,0.0,1087753.58,1652017.52,1
6261066,6261066,4,76133.19,76133.19,0.0,0.0,0.0,1
6261067,6261067,1,76133.19,76133.19,0.0,0.0,76133.19,1
6261322,6261322,4,493538.8,493538.8,0.0,0.0,0.0,1
6261323,6261323,1,493538.8,493538.8,0.0,341590.52,835129.32,1
6261447,6261447,4,633459.44,633459.44,0.0,0.0,0.0,1
6261448,6261448,1,633459.44,633459.44,0.0,0.0,633459.44,1
6261594,6261594,4,528149.74,528149.74,0.0,0.0,0.0,1
6261595,6261595,1,528149.74,528149.74,0.0,0.0,528149.74,1
6261906,6261906,4,33964.87,33964.87,0.0,0.0,0.0,1
6261907,6261907,1,33964.87,33964.87,0.0,0.0,33964.87,1
6262140,6262140,4,646676.42,646676.42,0.0,0.0,0.0,1
6262141,6262141,1,646676.42,646676.42,0.0,111156.33,757832.75,1
6262210,6262210,4,298754.96,298754.96,0.0,0.0,0.0,1
6262211,6262211,1,298754.96,298754.96,0.0,1865811.93,2164566.89,1
6262267,6262267,4,49965.92,49965.92,0.0,0.0,0.0,1
6262268,6262268,1,49965.92,49965.92,0.0,113444.65,163410.57,1
6262269,6262269,4,40873.25,40873.25,0.0,0.0,0.0,1
6262270,6262270,1,40873.25,40873.25,0.0,905220.62,946093.88,1
6262271,6262271,4,904338.88,904338.88,0.0,0.0,0.0,1
6262272,6262272,1,904338.88,904338.88,0.0,0.0,904338.88,1
6262273,6262273,4,582725.12,582725.12,0.0,0.0,0.0,1
6262274,6262274,1,582725.12,582725.12,0.0,1066408.36,1649133.48,1
6262275,6262275,4,59649.33,59649.33,0.0,0.0,0.0,1
6262276,6262276,1,59649.33,59649.33,0.0,807552.55,867201.88,1
6262277,6262277,4,1418168.85,1418168.85,0.0,0.0,0.0,1
6262278,6262278,1,1418168.85,1418168.85,0.0,10398440.86,11816609.71,1
6262279,6262279,4,451663.55,451663.55,0.0,0.0,0.0,1
6262280,6262280,1,451663.55,451663.55,0.0,95658.45,547322.01,1
6262607,6262607,4,125216.91,125216.91,0.0,0.0,0.0,1
6262608,6262608,1,125216.91,125216.91,0.0,0.0,125216.91,1
6262653,6262653,4,1023189.9,1023189.9,0.0,0.0,0.0,1
